"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000177944","{LA PAULINA Q.BARRA REGIO 1K","","","","2080147","","","SI","FTW","3","FTW",""
"100100000000177945","LA PAULINA Q.BARRA TYBO X K","","","","2040507034380","","","SI","FTW","1","FTW",""
"100100000000177946","{LA PAULINA Q.CRM. DOB.CR.KG","","","","2020690","","","SI","FTW","3","FTW",""
"100100000000177947","LA PAULINA Q.DAMBO FTS 180G","","","","7794990880225","","","SI","FTW","1","FTW",""
"100100000000177948","LA PAULINA Q.DANBO FTS 180G","","","","7794990124841","","","SI","FTW","1","FTW",""
"100100000000177949","{LA PAULINA Q.FONTINA SUIZO K","","","","2040234","","","SI","FTW","3","FTW",""
"100100000000177950","LA PAULINA Q.ITAL.LIGHT.135G","","","","7794990879755","","","SI","FTW","1","FTW",""
"100100000000177951","{LA PAULINA Q.MAGRO S/S AL PESO","","","","7794990880416","","","SI","FTW","3","FTW",""
"100100000000177952","{LA PAULINA Q.MUZZA.BARRA X K","","","","2004000","","","SI","FTW","3","FTW",""
"100100000000177953","LA PAULINA Q.MUZZA.FTS 180G","","","","7794990124858","","","SI","FTW","1","FTW",""
"100100000000177954","LA PAULINA Q.TYBO FTS 180G","","","","7794990124834","","","SI","FTW","1","FTW",""
"100100000000177966","{LA PAULINA QUE.AZ.KG","","","","2005582","","","SI","FTW","3","FTW",""
"100100000000177967","{LA PAULINA QUE.GOYA X KG","","","","2004032","","","SI","FTW","3","FTW",""
"100100000000177968","{LA PAULINA QUE.PATEG.KG","","","","2004037","","","SI","FTW","3","FTW",""
"100100000000177969","{LA PAULINA QUE.PORT SALUT KG","","","","2004079","","","SI","FTW","3","FTW",""
"100100000000177970","LA PAULINA QUE.RALLA.150G","","","","7790398100132","","","SI","FTW","1","FTW",""
"100100000000177971","LA PAULINA QUE.RALLA.40G","","","","7790398100118","","","SI","FTW","1","FTW",""
"100100000000177972","LA PAULINA QUE.RALLA.450G","","","","7794990880003","","","SI","FTW","1","FTW",""
"100100000000177973","LA PAULINA QUE.RALLA.ITAL.135G","","","","7794990879748","","","SI","FTW","1","FTW",""
"100100000000177974","LA PAULINA QUE.RALLA.NAPO.135G","","","","7794990879762","","","SI","FTW","1","FTW",""
"100100000000177975","{LA PAULINA QUE.SARDO X KG.","","","","2040021","","","SI","FTW","3","FTW",""
"100100000000177955","LA PAULINA Q.UNT. CHEDDAR","","","","7794990879526","","","SI","FTW","1","FTW",""
"100100000000177956","LA PAULINA Q.UNT. CLAS.","","","","7794990878932","","","SI","FTW","1","FTW",""
"100100000000177957","LA PAULINA Q.UNT. CR.290G","","","","7794990879656","","","SI","FTW","1","FTW",""
"100100000000177958","LA PAULINA Q.UNT. CR.DBL","","","","7794990879717","","","SI","FTW","1","FTW",""
"100100000000177959","LA PAULINA Q.UNT. JAM.190G","","","","7794990878925","","","SI","FTW","1","FTW",""
"100100000000177960","LA PAULINA Q.UNT. MAGRO","","","","7794990878918","","","SI","FTW","1","FTW",""
"100100000000177961","LA PAULINA Q.UNT. PORT SALUT","","","","7794990000043","","","SI","FTW","1","FTW",""
"100100000000177962","LA PAULINA Q.UNT. ROQUEFORT","","","","7794990878888","","","SI","FTW","1","FTW",""
"100100000000177963","LA PAULINA Q.UNT.CR.LIGHT 290G","","","","7794990879663","","","SI","FTW","1","FTW",""
"100100000000177964","LA PAULINA Q.UNT.FONTINA 190G","","","","7794990878871","","","SI","FTW","1","FTW",""
"100100000000177965","LA PAULINA Q.UNT.PORT-SAL LIG.","","","","7794990000012","","","SI","FTW","1","FTW",""
"100100000000180395","LA PERLA PAN CHIP 210GR 16UN","","","","7790903000124","","","SI","FTW","1","FTW",""
"100100000000180393","{LA PERLA PAN C/SALV.650G","","","","7790903000995","","","SI","FTW","3","FTW",""
"100100000000180394","{LA PERLA PAN C/SALVADAO 360G","","","","7790903000575","","","SI","FTW","3","FTW",""
"100100000000180406","{LA PERLA PAN DUL.C/FRUT.500G","","","","7790903001077","","","SI","FTW","3","FTW",""
"100100000000180396","LA PERLA PAN HAMB. 200GR 4UN","","","","7790903000100","","","SI","FTW","1","FTW",""
"100100000000180397","LA PERLA PAN HAMB.SES 200G 4UN","","","","7790903000735","","","SI","FTW","1","FTW",""
"100100000000180398","LA PERLA PAN LACTEADO 620G","","","","7790903000551","","","SI","FTW","1","FTW",""
"100100000000180399","{LA PERLA PAN MESA 315G","","","","7790903000568","","","SI","FTW","3","FTW",""
"100100000000180400","{LA PERLA PAN MESA 540G","","","","7790903000094","","","SI","FTW","3","FTW",""
"100100000000180401","LA PERLA PAN MULTISEM. 360G","","","","7790903001060","","","SI","FTW","1","FTW",""
"100100000000180402","LA PERLA PAN MULTISEM. 600G","","","","7790903000193","","","SI","FTW","1","FTW",""
"100100000000180403","LA PERLA PAN PANCHO 230G 6UN","","","","7790903000018","","","SI","FTW","1","FTW",""
"100100000000180404","LA PERLA PAN PANCHO 350G 6UN","","","","7790903000254","","","SI","FTW","1","FTW",""
"100100000000180405","LA PERLA TORTILLAS 10UN","","","","7790903001152","","","SI","FTW","1","FTW",""
"100100000000183885","LA PODEROSA V.CAB/MERL.750ML","","","","7798099592546","","","SI","FTW","1","FTW",""
"100100000000183886","LA PODEROSA V.MALB 750CC","","","","7798099593758","","","SI","FTW","1","FTW",""
"100100000000183887","LA PODEROSA V.TINT. 750CC","","","","7798099592553","","","SI","FTW","1","FTW",""
"100100000000183888","LA PODEROSA V.TINT. MALB 750ML","","","","7798099593734","","","SI","FTW","1","FTW",""
"100100000000182138","LA POSADEÑA YERBA ESTAC.500G","","","","7798028020492","","","SI","FTW","1","FTW",""
